#head
#DDES_version	1.0
#datetime	202506301127
#experiment_ID	expID
#run_ID	5160815c-092d-49ea-946c-cf7bcb49432a
#DDES_type	intensity
#well_ID	B3
#assay_ID	HIV Triplex
#data
partition_ID	channel_ID	FI_endpoint
832	CRIMSON	36.73
833	CRIMSON	36.86
834	CRIMSON	36.45
835	CRIMSON	37.57
836	CRIMSON	36.87
837	CRIMSON	36.4
838	CRIMSON	36.03
839	CRIMSON	37.06
840	CRIMSON	69.05
841	CRIMSON	36.02
842	CRIMSON	36.65
843	CRIMSON	33.84
844	CRIMSON	35.53
845	CRIMSON	36
846	CRIMSON	37.05
847	CRIMSON	36.75
848	CRIMSON	36.65
849	CRIMSON	36.46
850	CRIMSON	35.72
851	CRIMSON	74.16
852	CRIMSON	36.5
853	CRIMSON	36.55
854	CRIMSON	37.22
855	CRIMSON	72.73
856	CRIMSON	36.11
857	CRIMSON	36.88
858	CRIMSON	36.04
859	CRIMSON	36.09
860	CRIMSON	35.87
861	CRIMSON	35.49
862	CRIMSON	34.67
863	CRIMSON	36.51
864	CRIMSON	34.98
865	CRIMSON	36.65
866	CRIMSON	35.69
867	CRIMSON	35.54
868	CRIMSON	37.59
869	CRIMSON	36.01
870	CRIMSON	35.54
871	CRIMSON	36.51
872	CRIMSON	36.05
873	CRIMSON	37.39
874	CRIMSON	36.91
875	CRIMSON	36.42
876	CRIMSON	36.65
877	CRIMSON	36.98
878	CRIMSON	35.64
879	CRIMSON	35.79
880	CRIMSON	36.07
881	CRIMSON	34.73
882	CRIMSON	35.72
883	CRIMSON	34.61
1090	CRIMSON	37.26
1091	CRIMSON	37.29
1092	CRIMSON	36.73
1093	CRIMSON	38.26
1094	CRIMSON	35.83
1095	CRIMSON	36.22
1096	CRIMSON	34.34
1097	CRIMSON	36.61
1098	CRIMSON	35.53
1099	CRIMSON	36.03
1100	CRIMSON	37.72
1101	CRIMSON	37.07
1102	CRIMSON	37.41
1103	CRIMSON	37.47
1104	CRIMSON	37.26
1105	CRIMSON	37.07
1106	CRIMSON	36.89
1107	CRIMSON	36.51
1108	CRIMSON	36.38
1109	CRIMSON	35.71
1110	CRIMSON	36.29
1111	CRIMSON	73.84
1112	CRIMSON	37.38
1113	CRIMSON	37.4
1114	CRIMSON	73.2
1115	CRIMSON	37.81
1116	CRIMSON	37.83
1117	CRIMSON	37.36
1118	CRIMSON	39.15
1119	CRIMSON	36.23
1120	CRIMSON	36.91
1121	CRIMSON	35.25
1122	CRIMSON	35.62
1123	CRIMSON	36.37
1124	CRIMSON	36.54
1125	CRIMSON	35.51
1126	CRIMSON	36.64
1127	CRIMSON	36.15
1128	CRIMSON	37.86
1129	CRIMSON	36.12
1130	CRIMSON	37.56
1131	CRIMSON	37.18
1132	CRIMSON	37.53
1133	CRIMSON	35.17
1134	CRIMSON	38.73
1135	CRIMSON	36.39
1136	CRIMSON	38.46
1137	CRIMSON	36.73
1138	CRIMSON	37.65
1139	CRIMSON	38.6
1140	CRIMSON	37.67
1141	CRIMSON	36.41
1142	CRIMSON	36.11
1143	CRIMSON	36.7
1144	CRIMSON	36.21
1145	CRIMSON	36.15
1146	CRIMSON	36.5
1147	CRIMSON	34.82
1148	CRIMSON	36.69
1149	CRIMSON	73.21
1150	CRIMSON	36.64
1151	CRIMSON	37.35
1152	CRIMSON	36.84
1153	CRIMSON	36.66
1154	CRIMSON	36.6
1155	CRIMSON	37.88
1156	CRIMSON	37.96
1361	CRIMSON	30.32
1362	CRIMSON	37.62
1363	CRIMSON	35.95
1364	CRIMSON	67.46
1365	CRIMSON	35.35
1366	CRIMSON	35.73
1367	CRIMSON	37.06
1368	CRIMSON	35.57
1369	CRIMSON	35.39
1370	CRIMSON	35.94
1371	CRIMSON	35.16
1372	CRIMSON	36.18
1373	CRIMSON	35.66
1374	CRIMSON	35.35
1375	CRIMSON	35.92
1376	CRIMSON	36.52
1377	CRIMSON	36
1378	CRIMSON	37.49
1379	CRIMSON	37.5
1380	CRIMSON	36.57
1381	CRIMSON	74.07
1382	CRIMSON	35.06
1383	CRIMSON	35.87
1384	CRIMSON	34.8
1385	CRIMSON	36.96
1386	CRIMSON	35.93
1387	CRIMSON	36.12
1388	CRIMSON	34.68
1389	CRIMSON	36.64
1390	CRIMSON	36.51
1391	CRIMSON	37.26
1392	CRIMSON	36.56
1393	CRIMSON	38.02
1394	CRIMSON	35.9
1395	CRIMSON	36.61
1396	CRIMSON	79.03
1397	CRIMSON	36.6
1398	CRIMSON	38.06
1399	CRIMSON	37.94
1400	CRIMSON	36.32
1401	CRIMSON	37.08
1402	CRIMSON	38.08
1403	CRIMSON	36.64
1404	CRIMSON	36.17
1405	CRIMSON	36.41
1406	CRIMSON	35.48
1407	CRIMSON	36.36
1408	CRIMSON	36.82
1409	CRIMSON	36.7
1410	CRIMSON	35.34
1411	CRIMSON	35.7
1412	CRIMSON	37.47
1413	CRIMSON	36.29
1414	CRIMSON	36.38
1415	CRIMSON	38.16
1416	CRIMSON	37.58
1417	CRIMSON	77.46
1418	CRIMSON	36.41
1419	CRIMSON	36.93
1420	CRIMSON	35.64
1421	CRIMSON	35.07
1422	CRIMSON	34.57
1423	CRIMSON	33.56
1424	CRIMSON	35.63
1425	CRIMSON	35.14
1426	CRIMSON	35.72
1427	CRIMSON	35.81
1634	CRIMSON	35.51
1635	CRIMSON	35.37
1636	CRIMSON	34.54
1637	CRIMSON	36.37
1638	CRIMSON	35.81
1639	CRIMSON	34.67
1640	CRIMSON	35.39
1641	CRIMSON	35.12
1642	CRIMSON	71.79
1643	CRIMSON	36.34
1644	CRIMSON	35.89
1645	CRIMSON	36.33
1646	CRIMSON	37.43
1647	CRIMSON	36.3
1648	CRIMSON	68.71
1649	CRIMSON	72.36
1650	CRIMSON	36.07
1651	CRIMSON	35.24
1652	CRIMSON	36.95
1653	CRIMSON	37.4
1654	CRIMSON	74.56
1655	CRIMSON	36.09
1656	CRIMSON	35.85
1657	CRIMSON	35.31
1658	CRIMSON	36.59
1659	CRIMSON	36.61
1660	CRIMSON	37.82
1661	CRIMSON	35.2
1662	CRIMSON	35
1663	CRIMSON	35.51
1664	CRIMSON	35.5
1665	CRIMSON	35.19
1666	CRIMSON	36.38
1667	CRIMSON	35.96
1668	CRIMSON	36.6
1669	CRIMSON	36.66
1670	CRIMSON	35.7
1671	CRIMSON	35.84
1672	CRIMSON	37.07
1673	CRIMSON	35.84
1674	CRIMSON	35.89
1675	CRIMSON	37.2
1676	CRIMSON	36.92
1677	CRIMSON	35.83
1678	CRIMSON	38.26
1679	CRIMSON	36.71
1680	CRIMSON	35.98
1681	CRIMSON	37.33
1682	CRIMSON	36.78
1683	CRIMSON	36.98
1684	CRIMSON	35.43
1685	CRIMSON	35.06
1686	CRIMSON	36.73
1687	CRIMSON	35.72
1688	CRIMSON	35.73
1689	CRIMSON	36.38
1690	CRIMSON	73.07
1691	CRIMSON	33.86
1692	CRIMSON	37.43
1693	CRIMSON	35.73
1694	CRIMSON	37.77
1695	CRIMSON	73.94
1696	CRIMSON	36.48
1697	CRIMSON	36.51
1698	CRIMSON	36.74
1699	CRIMSON	34.29
1700	CRIMSON	37.4
1905	CRIMSON	30.99
1906	CRIMSON	37.52
1907	CRIMSON	36.22
1908	CRIMSON	35.32
1909	CRIMSON	36.35
1910	CRIMSON	36.14
1911	CRIMSON	36.65
1912	CRIMSON	36.39
1913	CRIMSON	75.31
1914	CRIMSON	37.05
1915	CRIMSON	36.59
1916	CRIMSON	36.05
1917	CRIMSON	36.21
1918	CRIMSON	35.96
1919	CRIMSON	35.44
1920	CRIMSON	36.92
1921	CRIMSON	36.45
1922	CRIMSON	36.68
1923	CRIMSON	37.26
1924	CRIMSON	35.84
1925	CRIMSON	37.94
1926	CRIMSON	34.18
1927	CRIMSON	35.92
1928	CRIMSON	35.82
1929	CRIMSON	34.92
1930	CRIMSON	35.37
1931	CRIMSON	35.03
1932	CRIMSON	35.84
1933	CRIMSON	36.54
1934	CRIMSON	35.99
1935	CRIMSON	37.81
1936	CRIMSON	35.16
1937	CRIMSON	37.84
1938	CRIMSON	36.58
1939	CRIMSON	59.71
1940	CRIMSON	37.77
1941	CRIMSON	35.88
1942	CRIMSON	37.57
1943	CRIMSON	36.68
1944	CRIMSON	36.66
1945	CRIMSON	35.03
1946	CRIMSON	38.05
1947	CRIMSON	34.43
1948	CRIMSON	34.1
1949	CRIMSON	37.22
1950	CRIMSON	34.35
1951	CRIMSON	36.02
1952	CRIMSON	35.5
1953	CRIMSON	37.01
1954	CRIMSON	35.93
1955	CRIMSON	36.81
1956	CRIMSON	37.04
1957	CRIMSON	36.68
1958	CRIMSON	36.62
1959	CRIMSON	37.02
1960	CRIMSON	37.27
1961	CRIMSON	36.28
1962	CRIMSON	37.32
1963	CRIMSON	36.43
1964	CRIMSON	37.37
1965	CRIMSON	36.08
1966	CRIMSON	35.66
1967	CRIMSON	34.46
1968	CRIMSON	36.34
1969	CRIMSON	34.95
1970	CRIMSON	36.3
1971	CRIMSON	36.38
2178	CRIMSON	36.73
2179	CRIMSON	36.12
2180	CRIMSON	34.76
2181	CRIMSON	37.01
2182	CRIMSON	34.43
2183	CRIMSON	35.02
2184	CRIMSON	34.27
2185	CRIMSON	35.17
2186	CRIMSON	35.39
2187	CRIMSON	37.78
2188	CRIMSON	37.29
2189	CRIMSON	37.13
2190	CRIMSON	36.29
2191	CRIMSON	36.1
2192	CRIMSON	34.06
2193	CRIMSON	36.21
2194	CRIMSON	35.73
2195	CRIMSON	35.8
2196	CRIMSON	35.89
2197	CRIMSON	35.88
2198	CRIMSON	37.51
2199	CRIMSON	37.85
2200	CRIMSON	36.75
2201	CRIMSON	38.3
2202	CRIMSON	37.51
2203	CRIMSON	37.41
2204	CRIMSON	38.13
2205	CRIMSON	37.05
2206	CRIMSON	35.67
2207	CRIMSON	34.3
2208	CRIMSON	37.52
2209	CRIMSON	35.1
2210	CRIMSON	35.35
2211	CRIMSON	35.21
2212	CRIMSON	36.29
2213	CRIMSON	35.45
2214	CRIMSON	37.26
2215	CRIMSON	69.72
2216	CRIMSON	37.56
2217	CRIMSON	36.52
2218	CRIMSON	37.18
2219	CRIMSON	37.14
2220	CRIMSON	37.36
2221	CRIMSON	36.28
2222	CRIMSON	38.31
2223	CRIMSON	37.51
2224	CRIMSON	37.34
2225	CRIMSON	38.42
2226	CRIMSON	37.47
2227	CRIMSON	37.97
2228	CRIMSON	37.43
2229	CRIMSON	33.99
2230	CRIMSON	36.1
2231	CRIMSON	35.25
2232	CRIMSON	65.45
2233	CRIMSON	36.86
2234	CRIMSON	70.29
2235	CRIMSON	34.92
2236	CRIMSON	37.24
2237	CRIMSON	36.3
2238	CRIMSON	36.9
2239	CRIMSON	38.37
2240	CRIMSON	38.05
2241	CRIMSON	38.32
2242	CRIMSON	37.81
2243	CRIMSON	37.06
2244	CRIMSON	38.19
2449	CRIMSON	29.16
2450	CRIMSON	36.37
2451	CRIMSON	36.35
2452	CRIMSON	69.54
2453	CRIMSON	36.75
2454	CRIMSON	35.97
2455	CRIMSON	36.84
2456	CRIMSON	35.39
2457	CRIMSON	35.71
2458	CRIMSON	35.53
2459	CRIMSON	33.75
2460	CRIMSON	35.3
2461	CRIMSON	35.84
2462	CRIMSON	35.37
2463	CRIMSON	36.41
2464	CRIMSON	35.53
2465	CRIMSON	36.45
2466	CRIMSON	37.12
2467	CRIMSON	36.72
2468	CRIMSON	36.18
2469	CRIMSON	37.28
2470	CRIMSON	34.13
2471	CRIMSON	33.13
2472	CRIMSON	34.53
2473	CRIMSON	34.67
2474	CRIMSON	36.01
2475	CRIMSON	35.36
2476	CRIMSON	36.53
2477	CRIMSON	36.17
2478	CRIMSON	36.25
2479	CRIMSON	73.44
2480	CRIMSON	35.18
2481	CRIMSON	36.32
2482	CRIMSON	36.62
2483	CRIMSON	37.73
2484	CRIMSON	75.37
2485	CRIMSON	35.93
2486	CRIMSON	36.9
2487	CRIMSON	37.5
2488	CRIMSON	35.61
2489	CRIMSON	35.14
2490	CRIMSON	36.87
2491	CRIMSON	34.97
2492	CRIMSON	34.83
2493	CRIMSON	35.76
2494	CRIMSON	35.12
2495	CRIMSON	36.97
2496	CRIMSON	35.87
2497	CRIMSON	61.69
2498	CRIMSON	36.43
2499	CRIMSON	35.24
2500	CRIMSON	36.2
2501	CRIMSON	36.17
2502	CRIMSON	36.03
2503	CRIMSON	37.23
2504	CRIMSON	37.72
2505	CRIMSON	36.05
2506	CRIMSON	74.46
2507	CRIMSON	35.99
2508	CRIMSON	35.23
2509	CRIMSON	75
2510	CRIMSON	34.67
2511	CRIMSON	34.12
2512	CRIMSON	35.17
2513	CRIMSON	34.61
2514	CRIMSON	35.27
2515	CRIMSON	35.27
2722	CRIMSON	36.11
2723	CRIMSON	36.07
2724	CRIMSON	36.09
2725	CRIMSON	37.13
2726	CRIMSON	35.07
2727	CRIMSON	35.07
2728	CRIMSON	34.73
2729	CRIMSON	36.06
2730	CRIMSON	70.05
2731	CRIMSON	37.86
2732	CRIMSON	36.61
2733	CRIMSON	36.99
2734	CRIMSON	37.34
2735	CRIMSON	36.93
2736	CRIMSON	35.67
2737	CRIMSON	35.61
2738	CRIMSON	35.18
2739	CRIMSON	35.2
2740	CRIMSON	36.29
2741	CRIMSON	36.28
2742	CRIMSON	38.52
2743	CRIMSON	37.65
2744	CRIMSON	36.45
2745	CRIMSON	36.1
2746	CRIMSON	36.8
2747	CRIMSON	36.71
2748	CRIMSON	37.77
2749	CRIMSON	35.55
2750	CRIMSON	36.84
2751	CRIMSON	36.23
2752	CRIMSON	36.65
2753	CRIMSON	35.41
2754	CRIMSON	35.88
2755	CRIMSON	35.95
2756	CRIMSON	35.71
2757	CRIMSON	36.68
2758	CRIMSON	36.93
2759	CRIMSON	35.85
2760	CRIMSON	36.88
2761	CRIMSON	36.11
2762	CRIMSON	35.93
2763	CRIMSON	37.32
2764	CRIMSON	36.35
2765	CRIMSON	36.5
2766	CRIMSON	37.8
2767	CRIMSON	37.23
2768	CRIMSON	36.29
2769	CRIMSON	37.33
2770	CRIMSON	36.03
2771	CRIMSON	35.71
2772	CRIMSON	36.25
2773	CRIMSON	36.29
2774	CRIMSON	36.12
2775	CRIMSON	36.21
2776	CRIMSON	73.78
2777	CRIMSON	36
2778	CRIMSON	36.91
2779	CRIMSON	34.61
2780	CRIMSON	72.99
2781	CRIMSON	36.38
2782	CRIMSON	37.36
2783	CRIMSON	36.71
2784	CRIMSON	37.52
2785	CRIMSON	36.49
2786	CRIMSON	36.6
2787	CRIMSON	35.95
2788	CRIMSON	36.69
2993	CRIMSON	37.73
2994	CRIMSON	35.54
2995	CRIMSON	36.82
2996	CRIMSON	36.74
2997	CRIMSON	37.02
2998	CRIMSON	38.38
2999	CRIMSON	37.52
3000	CRIMSON	36.86
3001	CRIMSON	35.57
3002	CRIMSON	37.34
3003	CRIMSON	36.41
3004	CRIMSON	35.39
3005	CRIMSON	36.46
3006	CRIMSON	36.37
3007	CRIMSON	34.41
3008	CRIMSON	37.15
3009	CRIMSON	38.95
3010	CRIMSON	37.13
3011	CRIMSON	38.28
3012	CRIMSON	37.96
3013	CRIMSON	37.97
3014	CRIMSON	36.3
3015	CRIMSON	37.44
3016	CRIMSON	36.51
3017	CRIMSON	37.14
3018	CRIMSON	36.77
3019	CRIMSON	36.04
3020	CRIMSON	37.82
3021	CRIMSON	75.13
3022	CRIMSON	36.96
3023	CRIMSON	37.96
3024	CRIMSON	37.44
3025	CRIMSON	38.89
3026	CRIMSON	37.88
3027	CRIMSON	38.6
3028	CRIMSON	38.14
3029	CRIMSON	38.95
3030	CRIMSON	38.15
3031	CRIMSON	39.47
3032	CRIMSON	37.38
3033	CRIMSON	38.49
3034	CRIMSON	37.01
3035	CRIMSON	38
3036	CRIMSON	36.12
3037	CRIMSON	37.03
3038	CRIMSON	35.4
3039	CRIMSON	36.42
3040	CRIMSON	36.66
3041	CRIMSON	36.71
3042	CRIMSON	37.66
3043	CRIMSON	37.34
3044	CRIMSON	38.79
3045	CRIMSON	37.74
3046	CRIMSON	37.99
3047	CRIMSON	38.44
3048	CRIMSON	38.56
3049	CRIMSON	37.72
3050	CRIMSON	37.78
3051	CRIMSON	38.72
3052	CRIMSON	36.23
3053	CRIMSON	38.09
3054	CRIMSON	35.36
3055	CRIMSON	34.74
3056	CRIMSON	36.55
3057	CRIMSON	35.75
3058	CRIMSON	36.21
3059	CRIMSON	35.89
3266	CRIMSON	36.18
3267	CRIMSON	35.07
3268	CRIMSON	34.12
3269	CRIMSON	35.65
3270	CRIMSON	35.53
3271	CRIMSON	35.36
3272	CRIMSON	36.64
3273	CRIMSON	37.07
3274	CRIMSON	35.73
3275	CRIMSON	37.98
3276	CRIMSON	37.23
3277	CRIMSON	36.41
3278	CRIMSON	36.75
3279	CRIMSON	36.2
3280	CRIMSON	35.75
3281	CRIMSON	35.44
3282	CRIMSON	35.25
3283	CRIMSON	35.2
3284	CRIMSON	36.5
3285	CRIMSON	34.04
3286	CRIMSON	37.02
3287	CRIMSON	37.27
3288	CRIMSON	37.06
3289	CRIMSON	37.03
3290	CRIMSON	36.36
3291	CRIMSON	36.75
3292	CRIMSON	36.77
3293	CRIMSON	35.24
3294	CRIMSON	37.04
3295	CRIMSON	35.49
3296	CRIMSON	36.15
3297	CRIMSON	36.32
3298	CRIMSON	34.82
3299	CRIMSON	36.66
3300	CRIMSON	36.52
3301	CRIMSON	35
3302	CRIMSON	76.72
3303	CRIMSON	35.84
3304	CRIMSON	36.92
3305	CRIMSON	37.26
3306	CRIMSON	37.21
3307	CRIMSON	75.59
3308	CRIMSON	38.25
3309	CRIMSON	36.83
3310	CRIMSON	38.53
3311	CRIMSON	65.99
3312	CRIMSON	36.65
3313	CRIMSON	37.45
3314	CRIMSON	37.61
3315	CRIMSON	34.45
3316	CRIMSON	37.62
3317	CRIMSON	36.69
3318	CRIMSON	36.88
3319	CRIMSON	35.54
3320	CRIMSON	34.29
3321	CRIMSON	37.49
3322	CRIMSON	36.38
3323	CRIMSON	35.43
3324	CRIMSON	33.88
3325	CRIMSON	36.8
3326	CRIMSON	37.76
3327	CRIMSON	36.87
3328	CRIMSON	37.72
3329	CRIMSON	75.48
3330	CRIMSON	36.66
3331	CRIMSON	37.09
3332	CRIMSON	36.21
3537	CRIMSON	36.02
3538	CRIMSON	35.33
3539	CRIMSON	37.1
3540	CRIMSON	36.54
3541	CRIMSON	36.76
3542	CRIMSON	34.42
3543	CRIMSON	35.93
3544	CRIMSON	35.44
3545	CRIMSON	34.95
3546	CRIMSON	35.7
3547	CRIMSON	35.75
3548	CRIMSON	33.93
3549	CRIMSON	38.38
3550	CRIMSON	35.03
3551	CRIMSON	35.13
3552	CRIMSON	36.71
3553	CRIMSON	36.27
3554	CRIMSON	36.27
3555	CRIMSON	36.25
3556	CRIMSON	35.22
3557	CRIMSON	36.95
3558	CRIMSON	35.38
3559	CRIMSON	36.11
3560	CRIMSON	35.05
3561	CRIMSON	33.66
3562	CRIMSON	35.83
3563	CRIMSON	36.14
3564	CRIMSON	36.42
3565	CRIMSON	37.13
3566	CRIMSON	36.75
3567	CRIMSON	37.52
3568	CRIMSON	36.49
3569	CRIMSON	37.19
3570	CRIMSON	36.86
3571	CRIMSON	35.46
3572	CRIMSON	36.25
3573	CRIMSON	36.55
3574	CRIMSON	35.34
3575	CRIMSON	36.58
3576	CRIMSON	35.55
3577	CRIMSON	33.37
3578	CRIMSON	37.1
3579	CRIMSON	35.96
3580	CRIMSON	36.02
3581	CRIMSON	36.28
3582	CRIMSON	35.12
3583	CRIMSON	35.69
3584	CRIMSON	35.43
3585	CRIMSON	34.93
3586	CRIMSON	36.24
3587	CRIMSON	36.62
3588	CRIMSON	37.91
3589	CRIMSON	36.5
3590	CRIMSON	36.46
3591	CRIMSON	36.32
3592	CRIMSON	37.02
3593	CRIMSON	35.93
3594	CRIMSON	37.24
3595	CRIMSON	36.23
3596	CRIMSON	36.01
3597	CRIMSON	36.71
3598	CRIMSON	36
3599	CRIMSON	35.13
3600	CRIMSON	37.01
3601	CRIMSON	34.54
3602	CRIMSON	36.66
3603	CRIMSON	35.3
3810	CRIMSON	35.22
3811	CRIMSON	35.72
3812	CRIMSON	36.88
3813	CRIMSON	37.15
3814	CRIMSON	37.17
3815	CRIMSON	36.14
3816	CRIMSON	37.28
3817	CRIMSON	37.77
3818	CRIMSON	37.64
3819	CRIMSON	37.29
3820	CRIMSON	38.99
3821	CRIMSON	36.83
3822	CRIMSON	73.24
3823	CRIMSON	37.29
3824	CRIMSON	36.84
3825	CRIMSON	34.69
3826	CRIMSON	35.85
3827	CRIMSON	36
3828	CRIMSON	36.81
3829	CRIMSON	36.81
3830	CRIMSON	36.79
3831	CRIMSON	38.08
3832	CRIMSON	37.08
3833	CRIMSON	38.3
3834	CRIMSON	37.18
3835	CRIMSON	38.37
3836	CRIMSON	36.46
3837	CRIMSON	35.22
3838	CRIMSON	68.56
3839	CRIMSON	37.07
3840	CRIMSON	35.26
3841	CRIMSON	37.1
3842	CRIMSON	35.5
3843	CRIMSON	36.35
3844	CRIMSON	37.32
3845	CRIMSON	35.79
3846	CRIMSON	36.94
3847	CRIMSON	67.65
3848	CRIMSON	37.12
3849	CRIMSON	36.71
3850	CRIMSON	37.9
3851	CRIMSON	36.82
3852	CRIMSON	72.98
3853	CRIMSON	37.39
3854	CRIMSON	38.42
3855	CRIMSON	37.3
3856	CRIMSON	35.96
3857	CRIMSON	76.94
3858	CRIMSON	37.9
3859	CRIMSON	36.13
3860	CRIMSON	38.32
3861	CRIMSON	35.97
3862	CRIMSON	37.28
3863	CRIMSON	37.11
3864	CRIMSON	36
3865	CRIMSON	35.81
3866	CRIMSON	37.43
3867	CRIMSON	36.3
3868	CRIMSON	36.62
3869	CRIMSON	36.59
3870	CRIMSON	36.54
3871	CRIMSON	36.48
3872	CRIMSON	36.99
3873	CRIMSON	36.02
3874	CRIMSON	36.37
3875	CRIMSON	37.03
3876	CRIMSON	37.56
4081	CRIMSON	37.84
4082	CRIMSON	35.67
4083	CRIMSON	37.05
4084	CRIMSON	36.52
4085	CRIMSON	36.62
4086	CRIMSON	36.59
4087	CRIMSON	37.65
4088	CRIMSON	36.07
4089	CRIMSON	35.78
4090	CRIMSON	70.2
4091	CRIMSON	34.92
4092	CRIMSON	36
4093	CRIMSON	37.83
4094	CRIMSON	62.9
4095	CRIMSON	38.4
4096	CRIMSON	74.03
4097	CRIMSON	36.76
4098	CRIMSON	36.66
4099	CRIMSON	37.14
4100	CRIMSON	34.98
4101	CRIMSON	36.53
4102	CRIMSON	36.19
4103	CRIMSON	36.7
4104	CRIMSON	36.06
4105	CRIMSON	35.36
4106	CRIMSON	37.5
4107	CRIMSON	35.25
4108	CRIMSON	36.63
4109	CRIMSON	38.52
4110	CRIMSON	36.76
4111	CRIMSON	38.22
4112	CRIMSON	37.85
4113	CRIMSON	38.02
4114	CRIMSON	37.48
4115	CRIMSON	36.15
4116	CRIMSON	36.1
4117	CRIMSON	37.91
4118	CRIMSON	74.69
4119	CRIMSON	38.45
4120	CRIMSON	36.8
4121	CRIMSON	35.8
4122	CRIMSON	38.01
4123	CRIMSON	36.94
4124	CRIMSON	37.46
4125	CRIMSON	37.92
4126	CRIMSON	35.68
4127	CRIMSON	35.54
4128	CRIMSON	36.6
4129	CRIMSON	35.5
