#head
#DDES_version	1.0
#datetime	202506301127
#experiment_ID	expID
#run_ID	5160815c-092d-49ea-946c-cf7bcb49432a
#DDES_type	intensity
#well_ID	A2
#assay_ID	HIV Triplex
#data
partition_ID	channel_ID	FI_endpoint
577	CRIMSON	36.41
578	CRIMSON	38.69
579	CRIMSON	32.7
580	CRIMSON	72.7
581	CRIMSON	34.97
582	CRIMSON	70.88
583	CRIMSON	35.06
584	CRIMSON	38.37
585	CRIMSON	36.92
586	CRIMSON	38.6
587	CRIMSON	74.33
588	CRIMSON	60.69
589	CRIMSON	37.81
590	CRIMSON	37.94
591	CRIMSON	37.49
592	CRIMSON	37.99
593	CRIMSON	36.74
594	CRIMSON	36.45
595	CRIMSON	72.08
596	CRIMSON	75.71
597	CRIMSON	36.53
598	CRIMSON	37.89
599	CRIMSON	70.63
600	CRIMSON	36.47
601	CRIMSON	66.63
602	CRIMSON	36.94
603	CRIMSON	36.12
604	CRIMSON	37.12
605	CRIMSON	36.82
606	CRIMSON	37.45
607	CRIMSON	74.27
608	CRIMSON	48.65
609	CRIMSON	37.05
610	CRIMSON	69.4
611	CRIMSON	36.04
612	CRIMSON	37.76
817	CRIMSON	36.98
818	CRIMSON	33.4
819	CRIMSON	36.23
820	CRIMSON	36.94
821	CRIMSON	37.76
822	CRIMSON	36.02
823	CRIMSON	35.96
824	CRIMSON	37.18
825	CRIMSON	71.57
826	CRIMSON	35.17
827	CRIMSON	36.99
828	CRIMSON	35.69
829	CRIMSON	37.04
830	CRIMSON	36.92
831	CRIMSON	36.94
832	CRIMSON	35.5
833	CRIMSON	35.56
834	CRIMSON	35.61
835	CRIMSON	35.56
836	CRIMSON	69.05
837	CRIMSON	35.62
838	CRIMSON	34.54
839	CRIMSON	36.88
840	CRIMSON	37.12
841	CRIMSON	68.68
842	CRIMSON	36.44
843	CRIMSON	38.03
844	CRIMSON	37.97
845	CRIMSON	72.19
846	CRIMSON	39.35
847	CRIMSON	37.52
848	CRIMSON	36.99
849	CRIMSON	37.99
850	CRIMSON	37.33
851	CRIMSON	37.29
852	CRIMSON	38.28
853	CRIMSON	37.37
854	CRIMSON	36.13
855	CRIMSON	72.48
856	CRIMSON	36.86
857	CRIMSON	37.19
858	CRIMSON	34.69
859	CRIMSON	63.46
860	CRIMSON	35.28
861	CRIMSON	34.83
862	CRIMSON	38.29
863	CRIMSON	37.82
864	CRIMSON	38.26
865	CRIMSON	38.31
866	CRIMSON	67.5
867	CRIMSON	74.45
868	CRIMSON	38.85
869	CRIMSON	39.13
870	CRIMSON	38.32
871	CRIMSON	36.39
872	CRIMSON	38.16
873	CRIMSON	38.35
874	CRIMSON	59.2
875	CRIMSON	36.08
876	CRIMSON	76.5
877	CRIMSON	68.46
878	CRIMSON	36.2
879	CRIMSON	62.21
880	CRIMSON	36.78
881	CRIMSON	35.5
882	CRIMSON	36.13
883	CRIMSON	35.09
1090	CRIMSON	57.08
1091	CRIMSON	37.56
1092	CRIMSON	35.86
1093	CRIMSON	66.39
1094	CRIMSON	35.46
1095	CRIMSON	35.91
1096	CRIMSON	35.69
1097	CRIMSON	34
1098	CRIMSON	51.94
1099	CRIMSON	36.01
1100	CRIMSON	33.91
1101	CRIMSON	68.77
1102	CRIMSON	36.39
1103	CRIMSON	33.8
1104	CRIMSON	36.14
1105	CRIMSON	45.66
1106	CRIMSON	58.44
1107	CRIMSON	37.1
1108	CRIMSON	37.52
1109	CRIMSON	37.29
1110	CRIMSON	37.28
1111	CRIMSON	37.25
1112	CRIMSON	36.57
1113	CRIMSON	36.03
1114	CRIMSON	36.2
1115	CRIMSON	35.66
1116	CRIMSON	35.62
1117	CRIMSON	69.4
1118	CRIMSON	70.92
1119	CRIMSON	37.13
1120	CRIMSON	34.4
1121	CRIMSON	35.82
1122	CRIMSON	73.73
1123	CRIMSON	37.79
1124	CRIMSON	37
1125	CRIMSON	36.85
1126	CRIMSON	37.16
1127	CRIMSON	37.4
1128	CRIMSON	38.85
1129	CRIMSON	72.52
1130	CRIMSON	72.43
1131	CRIMSON	68.6
1132	CRIMSON	37.4
1133	CRIMSON	36.56
1134	CRIMSON	36.79
1135	CRIMSON	35.27
1136	CRIMSON	59.34
1137	CRIMSON	36.33
1138	CRIMSON	36.15
1139	CRIMSON	36.27
1140	CRIMSON	35.85
1141	CRIMSON	34.68
1142	CRIMSON	35.64
1143	CRIMSON	38.03
1144	CRIMSON	37.91
1145	CRIMSON	65.76
1146	CRIMSON	37.72
1147	CRIMSON	36.18
1148	CRIMSON	36.82
1149	CRIMSON	37.12
1150	CRIMSON	37.78
1151	CRIMSON	37.5
1152	CRIMSON	36.42
1153	CRIMSON	36.92
1154	CRIMSON	36.7
1155	CRIMSON	73.38
1156	CRIMSON	37.09
1361	CRIMSON	67.68
1362	CRIMSON	36.04
1363	CRIMSON	68.56
1364	CRIMSON	35.4
1365	CRIMSON	70.37
1366	CRIMSON	34.75
1367	CRIMSON	34.05
1368	CRIMSON	35.6
1369	CRIMSON	37.47
1370	CRIMSON	35.53
1371	CRIMSON	37.62
1372	CRIMSON	69.92
1373	CRIMSON	37.73
1374	CRIMSON	37.18
1375	CRIMSON	36.85
1376	CRIMSON	35.16
1377	CRIMSON	36.79
1378	CRIMSON	35.81
1379	CRIMSON	35.63
1380	CRIMSON	65.67
1381	CRIMSON	35.6
1382	CRIMSON	70.55
1383	CRIMSON	36.83
1384	CRIMSON	34.95
1385	CRIMSON	74.17
1386	CRIMSON	37.96
1387	CRIMSON	38.07
1388	CRIMSON	37.16
1389	CRIMSON	71.68
1390	CRIMSON	36.72
1391	CRIMSON	36.94
1392	CRIMSON	37.85
1393	CRIMSON	37.46
1394	CRIMSON	36.04
1395	CRIMSON	73.71
1396	CRIMSON	37.33
1397	CRIMSON	35.19
1398	CRIMSON	72.85
1399	CRIMSON	36.34
1400	CRIMSON	51.98
1401	CRIMSON	37.27
1402	CRIMSON	37.09
1403	CRIMSON	70.66
1404	CRIMSON	35.6
1405	CRIMSON	68.99
1406	CRIMSON	37.13
1407	CRIMSON	37.46
1408	CRIMSON	37.17
1409	CRIMSON	37.13
1410	CRIMSON	36.96
1411	CRIMSON	65.59
1412	CRIMSON	76.52
1413	CRIMSON	68.75
1414	CRIMSON	38.25
1415	CRIMSON	38.24
1416	CRIMSON	37.35
1417	CRIMSON	36.21
1418	CRIMSON	36.8
1419	CRIMSON	71.86
1420	CRIMSON	38.15
1421	CRIMSON	36.62
1422	CRIMSON	35.36
1423	CRIMSON	67.76
1424	CRIMSON	36.69
1425	CRIMSON	34.44
1426	CRIMSON	36.89
1427	CRIMSON	35.75
1634	CRIMSON	35.67
1635	CRIMSON	37.24
1636	CRIMSON	37.51
1637	CRIMSON	65.09
1638	CRIMSON	69.43
1639	CRIMSON	36.67
1640	CRIMSON	36.27
1641	CRIMSON	69.49
1642	CRIMSON	36.98
1643	CRIMSON	35.94
1644	CRIMSON	34.06
1645	CRIMSON	35.83
1646	CRIMSON	35.36
1647	CRIMSON	37.14
1648	CRIMSON	37.94
1649	CRIMSON	37.19
1650	CRIMSON	68.97
1655	CRIMSON	36.12
1656	CRIMSON	36.74
1657	CRIMSON	73.52
1658	CRIMSON	38.02
1659	CRIMSON	74.31
1660	CRIMSON	35.72
1661	CRIMSON	35.17
1662	CRIMSON	70.29
1666	CRIMSON	37.3
1667	CRIMSON	38.06
1668	CRIMSON	38.36
1669	CRIMSON	37.93
1670	CRIMSON	72.38
1671	CRIMSON	37.58
1672	CRIMSON	39.47
1673	CRIMSON	37.54
1674	CRIMSON	38.32
1675	CRIMSON	37.76
1676	CRIMSON	38.22
1677	CRIMSON	36.9
1678	CRIMSON	62.47
1679	CRIMSON	35.57
1680	CRIMSON	37.83
1681	CRIMSON	38.17
1682	CRIMSON	36.43
1683	CRIMSON	73.23
1684	CRIMSON	37.25
1685	CRIMSON	36.12
1686	CRIMSON	75.16
1687	CRIMSON	36.15
1688	CRIMSON	72.12
1689	CRIMSON	72.82
1690	CRIMSON	36.37
1691	CRIMSON	71.94
1692	CRIMSON	37.12
1693	CRIMSON	36.53
1694	CRIMSON	38.45
1695	CRIMSON	77.91
1696	CRIMSON	69.77
1697	CRIMSON	37.43
1698	CRIMSON	37.09
1699	CRIMSON	37.06
1700	CRIMSON	37.93
1905	CRIMSON	36.68
1906	CRIMSON	33.96
1907	CRIMSON	33.91
1908	CRIMSON	34.68
1909	CRIMSON	36.53
1910	CRIMSON	35.3
1911	CRIMSON	36.65
1912	CRIMSON	35.68
1913	CRIMSON	37.11
1914	CRIMSON	36.14
1915	CRIMSON	37.67
1916	CRIMSON	36.61
1917	CRIMSON	70.48
1918	CRIMSON	67.98
1919	CRIMSON	36.22
1920	CRIMSON	60.31
1921	CRIMSON	69.88
1922	CRIMSON	35.66
1923	CRIMSON	34.91
1924	CRIMSON	37.41
1925	CRIMSON	70.92
1926	CRIMSON	35.74
1927	CRIMSON	37.34
1928	CRIMSON	36.38
1929	CRIMSON	38.46
1930	CRIMSON	36.26
1931	CRIMSON	37.9
1932	CRIMSON	36.69
1933	CRIMSON	36.53
1934	CRIMSON	36.93
1935	CRIMSON	37.28
1936	CRIMSON	66.69
1937	CRIMSON	68.71
1938	CRIMSON	34.9
1939	CRIMSON	66.3
1940	CRIMSON	37.04
1941	CRIMSON	34.94
1942	CRIMSON	69.57
1943	CRIMSON	70.77
1944	CRIMSON	34.39
1945	CRIMSON	34.85
1946	CRIMSON	72.2
1947	CRIMSON	35.9
1948	CRIMSON	37.14
1949	CRIMSON	37.29
1950	CRIMSON	37.59
1951	CRIMSON	37.23
1952	CRIMSON	74.45
1953	CRIMSON	36.97
1954	CRIMSON	39.22
1955	CRIMSON	70.94
1956	CRIMSON	38.58
1957	CRIMSON	73.94
1958	CRIMSON	36.54
1959	CRIMSON	36.45
1960	CRIMSON	36.86
1961	CRIMSON	70.88
1962	CRIMSON	36.21
1963	CRIMSON	35.74
1964	CRIMSON	36.3
1965	CRIMSON	35.95
1966	CRIMSON	34.1
1967	CRIMSON	35.7
1968	CRIMSON	35.66
1969	CRIMSON	69.81
1970	CRIMSON	73.31
1971	CRIMSON	37.26
2178	CRIMSON	35.13
2179	CRIMSON	42.33
2180	CRIMSON	68.07
2181	CRIMSON	61.11
2182	CRIMSON	36.16
2183	CRIMSON	36.37
2184	CRIMSON	35.78
2185	CRIMSON	34.55
2186	CRIMSON	35.66
2187	CRIMSON	35.59
2188	CRIMSON	34.38
2189	CRIMSON	35.62
2190	CRIMSON	70.14
2191	CRIMSON	36.23
2192	CRIMSON	37.21
2193	CRIMSON	37.43
2194	CRIMSON	37.27
2195	CRIMSON	36.89
2196	CRIMSON	37.05
2197	CRIMSON	67.33
2198	CRIMSON	37.09
2199	CRIMSON	36.15
2200	CRIMSON	37.2
2201	CRIMSON	36.77
2202	CRIMSON	35.51
2203	CRIMSON	36.42
2204	CRIMSON	70.9
2205	CRIMSON	35.9
2206	CRIMSON	37.21
2207	CRIMSON	36.62
2208	CRIMSON	71.81
2209	CRIMSON	37.67
2210	CRIMSON	37.27
2211	CRIMSON	73.97
2212	CRIMSON	37
2213	CRIMSON	37.23
2214	CRIMSON	37.69
2215	CRIMSON	65.99
2216	CRIMSON	39.24
2217	CRIMSON	36.61
2218	CRIMSON	73.12
2219	CRIMSON	37.58
2220	CRIMSON	37.23
2221	CRIMSON	68.08
2222	CRIMSON	37.59
2223	CRIMSON	34.88
2224	CRIMSON	36.7
2225	CRIMSON	74.01
2226	CRIMSON	69.85
2227	CRIMSON	36.36
2228	CRIMSON	36.47
2229	CRIMSON	34.11
2230	CRIMSON	35.11
2231	CRIMSON	35.01
2232	CRIMSON	36.2
2233	CRIMSON	37.23
2234	CRIMSON	36.23
2235	CRIMSON	36.69
2236	CRIMSON	37.61
2237	CRIMSON	75.75
2238	CRIMSON	37.3
2239	CRIMSON	37.31
2240	CRIMSON	36.62
2241	CRIMSON	35.16
2242	CRIMSON	36.89
2243	CRIMSON	35.66
2244	CRIMSON	74.66
2449	CRIMSON	36.18
2450	CRIMSON	36.12
2451	CRIMSON	68.9
2452	CRIMSON	35.39
2453	CRIMSON	36.83
2454	CRIMSON	34.36
2455	CRIMSON	36.64
2456	CRIMSON	36.01
2457	CRIMSON	37.23
2458	CRIMSON	37.77
2459	CRIMSON	38.15
2460	CRIMSON	74.49
2461	CRIMSON	36.56
2462	CRIMSON	37.26
2463	CRIMSON	37.21
2464	CRIMSON	36.46
2465	CRIMSON	37.66
2466	CRIMSON	36.79
2467	CRIMSON	35.67
2468	CRIMSON	35.9
2469	CRIMSON	37.15
2470	CRIMSON	72.89
2471	CRIMSON	37.51
2472	CRIMSON	69.4
2473	CRIMSON	37.67
2474	CRIMSON	37.93
2475	CRIMSON	38.92
2476	CRIMSON	73.16
2477	CRIMSON	36.85
2478	CRIMSON	38.13
2479	CRIMSON	39.02
2480	CRIMSON	72.58
2481	CRIMSON	36.48
2482	CRIMSON	57.86
2483	CRIMSON	36.9
2484	CRIMSON	37.63
2485	CRIMSON	72.01
2486	CRIMSON	37.65
2487	CRIMSON	37.34
2488	CRIMSON	35.08
2489	CRIMSON	36.4
2490	CRIMSON	63.67
2491	CRIMSON	64.36
2492	CRIMSON	36.37
2493	CRIMSON	35.61
2494	CRIMSON	37.73
2495	CRIMSON	37.41
2496	CRIMSON	36.56
2497	CRIMSON	38.65
2498	CRIMSON	66.46
2499	CRIMSON	38.51
2500	CRIMSON	38.71
2501	CRIMSON	38.47
2502	CRIMSON	36.48
2503	CRIMSON	78
2504	CRIMSON	38.93
2505	CRIMSON	36.52
2506	CRIMSON	38.13
2507	CRIMSON	37.07
2508	CRIMSON	36.69
2509	CRIMSON	60.58
2510	CRIMSON	36.5
2511	CRIMSON	72.52
2512	CRIMSON	70.81
2513	CRIMSON	35.11
2514	CRIMSON	36.3
2515	CRIMSON	35.32
2722	CRIMSON	35.55
2723	CRIMSON	36.49
2724	CRIMSON	36.53
2725	CRIMSON	69.16
2726	CRIMSON	53.57
2727	CRIMSON	37.17
2728	CRIMSON	35.55
2729	CRIMSON	68.91
2730	CRIMSON	34.83
2731	CRIMSON	34.93
2732	CRIMSON	63.79
2733	CRIMSON	34.98
2734	CRIMSON	36.63
2735	CRIMSON	36.13
2736	CRIMSON	37.64
2737	CRIMSON	36.98
2738	CRIMSON	70.68
2739	CRIMSON	35.84
2740	CRIMSON	36
2741	CRIMSON	35.02
2742	CRIMSON	71.41
2743	CRIMSON	34.92
2744	CRIMSON	36.12
2745	CRIMSON	36.37
2746	CRIMSON	35.81
2747	CRIMSON	36.01
2748	CRIMSON	37.39
2749	CRIMSON	70.18
2750	CRIMSON	37.89
2751	CRIMSON	35.96
2752	CRIMSON	37.27
2753	CRIMSON	37.4
2754	CRIMSON	37.09
2755	CRIMSON	73.34
2756	CRIMSON	38.17
2757	CRIMSON	36.79
2758	CRIMSON	38.55
2759	CRIMSON	70.96
2760	CRIMSON	37.82
2761	CRIMSON	37.5
2762	CRIMSON	36.46
2763	CRIMSON	37.19
2764	CRIMSON	37.27
2765	CRIMSON	66.78
2766	CRIMSON	37.63
2767	CRIMSON	70.41
2768	CRIMSON	35.84
2769	CRIMSON	73.53
2770	CRIMSON	71.52
2771	CRIMSON	34.92
2772	CRIMSON	36.12
2773	CRIMSON	68.01
2774	CRIMSON	36.6
2775	CRIMSON	36.91
2776	CRIMSON	36.74
2777	CRIMSON	36.96
2778	CRIMSON	73.23
2779	CRIMSON	69.23
2780	CRIMSON	38.62
2781	CRIMSON	37.99
2782	CRIMSON	76.03
2783	CRIMSON	38.88
2784	CRIMSON	38.28
2785	CRIMSON	69.15
2786	CRIMSON	37.08
2787	CRIMSON	35.9
2788	CRIMSON	35.73
2993	CRIMSON	35.89
2994	CRIMSON	35.6
2995	CRIMSON	35.02
2996	CRIMSON	34.51
2997	CRIMSON	37.67
2998	CRIMSON	68.48
2999	CRIMSON	35.92
3000	CRIMSON	36.9
3001	CRIMSON	36.9
3002	CRIMSON	36.53
3003	CRIMSON	35.6
3004	CRIMSON	36.29
3005	CRIMSON	62.37
3006	CRIMSON	35.58
3007	CRIMSON	36.73
3008	CRIMSON	35.34
3009	CRIMSON	35.98
3010	CRIMSON	35.6
3011	CRIMSON	34.55
3012	CRIMSON	35.9
3013	CRIMSON	37.51
3014	CRIMSON	37.59
3015	CRIMSON	36.9
3016	CRIMSON	35.92
3017	CRIMSON	36.93
3018	CRIMSON	36.59
3019	CRIMSON	69.46
3020	CRIMSON	36.82
3021	CRIMSON	37.12
3022	CRIMSON	37.11
3023	CRIMSON	36.67
3024	CRIMSON	35.21
3025	CRIMSON	36.22
3026	CRIMSON	36.21
3027	CRIMSON	35.08
3028	CRIMSON	34.5
3029	CRIMSON	35.79
3030	CRIMSON	69.84
3031	CRIMSON	37.67
3032	CRIMSON	35.57
3033	CRIMSON	36.81
3034	CRIMSON	37.14
3035	CRIMSON	36.56
3036	CRIMSON	37.61
3037	CRIMSON	37.42
3038	CRIMSON	71.86
3039	CRIMSON	36.91
3040	CRIMSON	37.11
3041	CRIMSON	37.1
3042	CRIMSON	38.11
3043	CRIMSON	75.02
3044	CRIMSON	37.15
3045	CRIMSON	59.61
3046	CRIMSON	36.7
3047	CRIMSON	32.9
3048	CRIMSON	37.7
3049	CRIMSON	62.81
3050	CRIMSON	38.41
3051	CRIMSON	36.48
3052	CRIMSON	34.9
3053	CRIMSON	35.28
3054	CRIMSON	35.83
3055	CRIMSON	34.92
3056	CRIMSON	36.44
3057	CRIMSON	37.03
3058	CRIMSON	73.19
3059	CRIMSON	36.08
3266	CRIMSON	36.52
3267	CRIMSON	36.66
3268	CRIMSON	37.34
3269	CRIMSON	69.94
3270	CRIMSON	35.96
3271	CRIMSON	38.54
3272	CRIMSON	36.82
3273	CRIMSON	34.95
3274	CRIMSON	36.45
3275	CRIMSON	72.73
3279	CRIMSON	35.28
3280	CRIMSON	36.56
3281	CRIMSON	37.39
3282	CRIMSON	38.04
3283	CRIMSON	37.06
3284	CRIMSON	73.41
3285	CRIMSON	69.79
3286	CRIMSON	37.43
3287	CRIMSON	37.24
3288	CRIMSON	37.18
3289	CRIMSON	36.72
3290	CRIMSON	71.49
3291	CRIMSON	35.94
3292	CRIMSON	36.1
3293	CRIMSON	35.87
3294	CRIMSON	38.05
3295	CRIMSON	34.91
3296	CRIMSON	37.87
3297	CRIMSON	37.32
3298	CRIMSON	38.05
3299	CRIMSON	38.95
3300	CRIMSON	36.27
3301	CRIMSON	75.33
3302	CRIMSON	38.27
3303	CRIMSON	36.8
3304	CRIMSON	75.23
3305	CRIMSON	73.85
3306	CRIMSON	37.21
3307	CRIMSON	73.66
3308	CRIMSON	38.31
3309	CRIMSON	36.44
3310	CRIMSON	37.8
3311	CRIMSON	37.48
3312	CRIMSON	36.32
3313	CRIMSON	37.05
3314	CRIMSON	36.51
3315	CRIMSON	36.84
3316	CRIMSON	37.69
3317	CRIMSON	34.41
3318	CRIMSON	48.24
3319	CRIMSON	36.34
3320	CRIMSON	67.85
3321	CRIMSON	73.88
3322	CRIMSON	37.6
3323	CRIMSON	72.88
3324	CRIMSON	37.75
3325	CRIMSON	36.96
3326	CRIMSON	72.64
3327	CRIMSON	37.5
3328	CRIMSON	36.7
3329	CRIMSON	35.67
3330	CRIMSON	38.22
3331	CRIMSON	37.81
3332	CRIMSON	71.05
3537	CRIMSON	36.56
3538	CRIMSON	35.14
3539	CRIMSON	34.63
3540	CRIMSON	34.99
3541	CRIMSON	34.16
3542	CRIMSON	37.24
3543	CRIMSON	39.48
3544	CRIMSON	66.52
3545	CRIMSON	38.46
3546	CRIMSON	36.43
3547	CRIMSON	38.1
3548	CRIMSON	71.2
3549	CRIMSON	36.22
3550	CRIMSON	37.12
3551	CRIMSON	37.59
3552	CRIMSON	34.95
3553	CRIMSON	72.45
3554	CRIMSON	35.33
3555	CRIMSON	34.95
3556	CRIMSON	37.64
3557	CRIMSON	33.83
3558	CRIMSON	37.02
3559	CRIMSON	54.72
3560	CRIMSON	36.51
3561	CRIMSON	37.59
3562	CRIMSON	37.12
3563	CRIMSON	71.27
3564	CRIMSON	37.25
3565	CRIMSON	37.43
3566	CRIMSON	37.68
3567	CRIMSON	35.79
3568	CRIMSON	36.6
3569	CRIMSON	65.68
3570	CRIMSON	36.46
3571	CRIMSON	35.5
3572	CRIMSON	73.45
3573	CRIMSON	36.89
3574	CRIMSON	68.89
3575	CRIMSON	71.82
3576	CRIMSON	37.53
3577	CRIMSON	73.25
3578	CRIMSON	38.44
3579	CRIMSON	37.86
3580	CRIMSON	34.83
3581	CRIMSON	37.82
3582	CRIMSON	38.01
3583	CRIMSON	38.05
3584	CRIMSON	38
3585	CRIMSON	37.17
3586	CRIMSON	40.14
3587	CRIMSON	38.34
3588	CRIMSON	38.14
3589	CRIMSON	37.15
3590	CRIMSON	71.88
3591	CRIMSON	37.05
3592	CRIMSON	38.42
3593	CRIMSON	35.28
3594	CRIMSON	36.95
3595	CRIMSON	37.2
3596	CRIMSON	35.89
3597	CRIMSON	63.85
3598	CRIMSON	36.14
3599	CRIMSON	35.06
3600	CRIMSON	65.54
3601	CRIMSON	36.49
3602	CRIMSON	35.65
3603	CRIMSON	37.92
3810	CRIMSON	36.03
3811	CRIMSON	34.83
3812	CRIMSON	36.57
3813	CRIMSON	64.99
3814	CRIMSON	35.38
3815	CRIMSON	35.79
3816	CRIMSON	35.61
3817	CRIMSON	66.12
3818	CRIMSON	35.5
3819	CRIMSON	35.39
3820	CRIMSON	37.72
3821	CRIMSON	34.53
3822	CRIMSON	37.54
3823	CRIMSON	37.51
3824	CRIMSON	37.72
3825	CRIMSON	36.96
3826	CRIMSON	36.09
3827	CRIMSON	36.22
3828	CRIMSON	60.41
3829	CRIMSON	66.64
3830	CRIMSON	36.58
3831	CRIMSON	35.73
3832	CRIMSON	35.4
3833	CRIMSON	35.8
3834	CRIMSON	37.15
3835	CRIMSON	71.34
3836	CRIMSON	66.12
3837	CRIMSON	36.73
3838	CRIMSON	36.48
3839	CRIMSON	38
3840	CRIMSON	37.37
3841	CRIMSON	71.65
3842	CRIMSON	37.4
3843	CRIMSON	35.61
3844	CRIMSON	37.29
3845	CRIMSON	70.96
3846	CRIMSON	60.64
3847	CRIMSON	37.6
3848	CRIMSON	36.79
3849	CRIMSON	37.46
3850	CRIMSON	69.66
3851	CRIMSON	35.82
3852	CRIMSON	69.78
3853	CRIMSON	34.66
3854	CRIMSON	38.09
3855	CRIMSON	37.12
3856	CRIMSON	60.05
3857	CRIMSON	36.05
3858	CRIMSON	36.24
3859	CRIMSON	35.38
3860	CRIMSON	35.86
3861	CRIMSON	36.87
3862	CRIMSON	61.9
3863	CRIMSON	37.27
3864	CRIMSON	37.85
3865	CRIMSON	36.91
3866	CRIMSON	68.65
3867	CRIMSON	36.2
3868	CRIMSON	37.55
3869	CRIMSON	36.75
3870	CRIMSON	65.56
3871	CRIMSON	36.74
3872	CRIMSON	37.73
3873	CRIMSON	36.49
3874	CRIMSON	36.7
3875	CRIMSON	36.14
3876	CRIMSON	35.82
4081	CRIMSON	66.51
4082	CRIMSON	34.92
4083	CRIMSON	36.48
4084	CRIMSON	34.4
4085	CRIMSON	35.43
4086	CRIMSON	37.23
4087	CRIMSON	36.66
4088	CRIMSON	63.1
4089	CRIMSON	37.75
4090	CRIMSON	67.68
4091	CRIMSON	38.64
4092	CRIMSON	72.83
4093	CRIMSON	70.9
4094	CRIMSON	37.27
4095	CRIMSON	66.51
4096	CRIMSON	36.78
4097	CRIMSON	36.64
4098	CRIMSON	71.34
4099	CRIMSON	35.37
4100	CRIMSON	70.38
4101	CRIMSON	38.4
4102	CRIMSON	58.72
4103	CRIMSON	37.34
4104	CRIMSON	64.47
4105	CRIMSON	37.36
4106	CRIMSON	37.51
4107	CRIMSON	37.37
4108	CRIMSON	70.46
4109	CRIMSON	72.02
4110	CRIMSON	36.68
4111	CRIMSON	37.3
4112	CRIMSON	72.37
4113	CRIMSON	37.04
4114	CRIMSON	72.74
4115	CRIMSON	36.48
4116	CRIMSON	71.54
4117	CRIMSON	36.11
4118	CRIMSON	35.42
4119	CRIMSON	36.31
4120	CRIMSON	36.35
4121	CRIMSON	37.03
4122	CRIMSON	38.48
4123	CRIMSON	35.29
4124	CRIMSON	37.88
4125	CRIMSON	38.82
4126	CRIMSON	37.29
4127	CRIMSON	72.8
4128	CRIMSON	37.94
4129	CRIMSON	35.68
4130	CRIMSON	76.09
4131	CRIMSON	35.65
4132	CRIMSON	71.27
4133	CRIMSON	36.14
4134	CRIMSON	37.33
4135	CRIMSON	35.27
4136	CRIMSON	38.03
4137	CRIMSON	35.69
